,Passed,Numero de Paginas,Cantidad de Palabras,Densidad Informacion (%),Fechas Detectadas (Count),Tamaño cuerpo probable,Variedad de fuentes,Variedad de tamaños,Uso de negritas (estimado %),Uso de cursivas (estimado %),Porcentaje Lenguaje Técnico,Porcentaje Lenguaje Genérico,LinkedIn,GitHub,Website/Otro,Cantidad de imágenes,Tiene Elementos Graficos,Lineas_education,Lineas_work_experience,Lineas_skills,Lineas_certifications,Lineas_achievements,Lineas_professional_profile,Lineas_languages,Lineas_projects,Lineas_publications,Lineas_training_courses,Lineas_volunteer_work,Seccion_education,Seccion_work_experience,Seccion_skills,Seccion_certifications,Seccion_achievements,Seccion_professional_profile,Seccion_languages,Seccion_projects,Seccion_publications,Seccion_training_courses,Seccion_volunteer_work,texto_extraido_len,Tamaño de fuente más usado,Promedio tamaño fuente,Formato Texto (Lineas)_Mixto,Formato Texto (Lineas)_Párrafos,Formato Texto (Lineas)_Viñetas,Orden Temporal_Orden Temporal Detectado,Orden Temporal_Pocas Fechas,Formato Fecha Más Común_DD/MM/YYYY,Formato Fecha Más Común_MM-YYYY,Formato Fecha Más Común_MM/YYYY,Formato Fecha Más Común_Mes YYYY (ES Comp),Formato Fecha Más Común_Mon YYYY (EN),Formato Fecha Más Común_Month YYYY (EN),Formato Fecha Más Común_Rango YYYY-YYYY,Formato Fecha Más Común_SpaCy DATE (Sin clasificar),Formato Fecha Más Común_YYYY,Formato Fecha Más Común_YYYY (SpaCy),Fuente principal_ArialMT,Fuente principal_Calibri,Fuente principal_Lato-Regular,Fuente principal_OpenSans-Regular,Fuente principal_Otra,Fuente principal_Roboto-Regular,Fuente principal_Tahoma,Legibilidad general_Buena,Legibilidad general_Potencialmente Deficiente,Consistencia tamaños fuente_Consistente,Consistencia tamaños fuente_Inconsistente,Consistencia márgenes (aprox)_Consistente,Consistencia márgenes (aprox)_Inconsistente,Uso de colores (texto)_No,Uso de colores (texto)_Sí,Uso de colores (dibujos)_No,Uso de colores (dibujos)_Sí,Deteccion Foto Perfil_No se detectaron imágenes candidatas,Deteccion Foto Perfil_Posible Foto Detectada,secciones_completas
368,0,2,446,5.24,2,12,4,6,11.9,3.8,11.63,88.37,0,0,0,40,1,8,40,11,0,0,0,30,3,0,0,0,1,1,1,1,0,1,1,1,1,0,0,3387,12,14.666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,7
369,0,2,432,4.81,0,10,3,1,10.1,0.0,6.97,93.03,0,0,0,1,1,3,3,0,0,0,8,5,0,21,0,0,1,1,1,1,1,1,1,1,1,1,0,3111,10,10.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,9
370,0,2,551,5.92,0,10,5,2,5.1,100.0,5.39,94.61,0,0,0,0,0,9,58,3,10,0,3,2,0,1,0,2,1,1,1,1,0,1,1,1,1,0,1,3825,10,11.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,8
371,0,1,185,3.93,0,11,2,5,34.8,100.0,2.23,97.77,0,0,0,3,0,6,1,2,0,0,19,2,0,0,0,3,1,1,1,1,0,1,1,0,1,0,1,1312,11,13.4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,7
372,0,2,106,5.63,0,10,9,6,20.7,100.0,7.49,92.51,1,1,0,0,0,0,1,0,0,0,4,1,5,0,8,0,1,1,1,1,1,1,1,1,1,1,0,3636,10,12.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,9
373,0,3,987,7.05,0,8,7,4,7.9,0.9,6.63,93.37,0,0,1,1,0,1,119,0,0,0,3,8,0,4,3,14,1,1,1,1,0,1,1,1,1,1,1,6838,8,9.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,9
374,0,2,639,7.22,0,10,8,8,7.0,11.1,4.03,95.97,0,0,0,1,0,13,0,11,32,0,0,4,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,4826,10,16.75,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,7
376,0,1,199,4.48,1,10,5,5,34.0,100.0,8.33,91.67,0,0,1,1,1,3,3,0,0,0,10,6,10,6,0,0,1,1,0,1,0,1,1,1,1,0,0,1498,10,14.6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,6
377,0,4,1037,5.22,5,10,2,4,16.3,0.0,3.53,96.47,1,0,0,76,0,25,18,3,0,0,4,0,2,0,27,0,1,1,1,1,0,1,1,1,1,1,0,6741,10,15.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,8
378,0,2,501,5.59,1,10,5,2,8.4,28.6,4.04,95.96,0,0,0,1,0,15,25,4,0,0,12,4,8,21,4,4,1,1,1,1,1,1,1,1,1,1,1,3613,10,11.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,10
379,0,1,501,10.24,0,8,5,7,33.8,77.9,5.14,94.86,0,0,0,1,0,2,19,5,0,0,3,1,0,2,1,6,1,1,1,1,0,1,1,1,1,1,1,3421,8,12.142857142857142,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,9
380,0,2,518,5.21,0,9,3,4,15.6,100.0,3.22,96.78,1,0,0,29,0,1,16,3,0,0,2,5,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,3481,9,12.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,8
381,0,5,163,2.3,0,10,2,5,39.2,0.0,7.72,92.28,0,0,1,14,1,1,1,1,0,20,3,3,6,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3855,10,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,10
383,0,2,631,7.0,2,9,5,6,31.0,85.7,12.07,87.93,1,1,0,0,0,1,5,5,0,0,3,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,4687,9,10.666666666666666,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,8
384,0,2,87,2.77,2,10,5,6,15.2,7.6,13.27,86.73,0,0,0,4,0,1,8,4,0,0,18,0,1,12,0,0,1,1,1,1,0,1,1,1,1,0,0,1792,10,13.333333333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,7
385,0,2,1344,18.94,3,8,6,7,31.8,5.7,4.27,95.73,0,0,0,0,1,25,3,42,0,0,4,0,6,8,0,1,1,1,1,1,0,1,1,1,1,1,1,12243,8,8.285714285714286,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,9
386,0,4,892,5.19,1,10,5,3,23.7,100.0,10.04,89.96,0,0,0,1,0,2,4,10,0,0,0,2,27,0,8,0,1,1,1,1,0,1,1,1,1,1,1,6932,10,13.333333333333334,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,9
387,0,3,763,5.59,0,11,6,6,19.4,3.3,6.34,93.66,0,0,0,7,1,1,5,8,14,0,3,3,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,5421,11,13.333333333333334,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,8
388,0,1,377,8.32,3,11,3,6,25.4,100.0,3.97,96.03,1,0,0,0,0,1,11,0,0,0,3,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,2781,11,11.666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,8
389,0,2,720,9.01,1,7,10,8,26.9,42.0,8.99,91.01,0,0,0,0,1,1,21,17,0,0,0,8,2,0,0,5,1,1,1,1,1,0,1,1,1,1,1,5825,7,14.875,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,9
390,0,4,839,4.36,7,9,3,6,16.2,100.0,6.49,93.51,1,1,1,1,1,19,10,1,0,0,0,2,11,4,0,8,1,1,1,1,0,0,1,1,1,1,1,5821,9,12.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,8
391,0,3,881,6.99,0,9,4,8,3.6,1.4,6.85,93.15,0,0,0,0,0,41,12,0,0,20,9,9,16,2,24,0,1,1,1,1,1,1,1,1,1,1,1,6779,9,11.625,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,10
392,0,1,326,6.72,2,8,3,7,17.6,100.0,19.23,80.77,0,0,1,1,1,3,0,20,0,0,26,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,2246,8,11.428571428571429,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,7
394,0,9,849,2.09,0,14,2,2,33.0,100.0,5.06,94.94,0,0,0,18,0,10,12,0,1,0,0,5,8,19,1,0,1,1,1,1,0,1,1,1,1,1,1,6077,14,12.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,9
395,0,6,1244,4.76,2,10,4,3,2.0,100.0,6.69,93.31,0,0,0,1,0,7,8,7,0,0,0,0,10,16,0,0,1,1,1,1,0,1,1,1,1,1,0,9222,10,11.666666666666666,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,8
396,0,2,543,5.66,2,9,6,6,19.7,87.5,7.48,92.52,0,0,0,0,1,5,2,6,0,10,27,3,0,0,45,0,1,1,1,1,1,1,1,1,1,1,0,3780,9,9.666666666666666,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,9
397,0,2,286,3.28,0,10,2,4,28.3,100.0,5.54,94.46,1,0,1,0,1,4,2,1,0,0,5,5,0,2,0,0,1,1,1,1,0,1,1,1,1,1,1,2194,10,12.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,9
398,0,4,624,3.07,0,10,2,4,38.1,100.0,7.91,92.09,0,0,0,1,1,10,0,2,0,1,10,4,20,0,11,0,1,1,1,1,1,1,1,1,1,1,1,4103,10,14.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,10
399,0,2,385,4.42,6,10,2,5,0.0,100.0,4.45,95.55,0,0,0,2,1,13,5,25,2,0,2,0,0,7,4,4,1,1,1,1,0,1,1,1,1,1,1,2954,10,15.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,9
400,0,2,422,5.03,2,11,1,1,0.0,100.0,6.02,93.98,0,0,0,0,0,3,2,7,0,0,45,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,3363,11,11.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,6
401,0,2,503,5.71,1,10,5,5,23.8,100.0,8.16,91.84,1,0,0,0,1,0,53,10,0,0,0,0,0,0,2,0,1,1,1,1,0,1,1,1,1,1,0,3814,10,13.8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,8
402,0,3,136,4.12,0,10,4,8,12.6,7.4,19.55,80.45,0,0,0,4,1,1,2,0,0,4,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,3996,10,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,8
403,0,3,126,4.51,0,10,6,2,11.5,100.0,4.35,95.65,0,0,0,0,0,1,3,0,0,7,0,4,22,1,0,0,1,1,1,1,1,1,1,1,1,1,1,4522,10,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,10
404,0,1,445,10.59,1,9,3,6,8.8,100.0,6.97,93.03,0,0,0,0,0,8,0,2,0,3,6,3,14,1,0,0,1,1,1,1,1,1,1,1,1,1,1,3537,9,12.666666666666666,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,10
405,0,2,210,3.44,0,10,2,4,20.3,0.0,5.09,94.91,0,0,0,3,1,6,11,0,3,0,2,8,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,2301,10,13.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,7
406,0,3,97,6.23,0,11,5,4,32.1,98.6,3.98,96.02,1,0,0,0,1,3,2,5,5,0,3,0,0,4,0,0,1,1,1,1,1,1,0,1,1,1,0,6035,11,14.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,8
407,0,5,1758,7.11,1,8,9,7,48.5,100.0,7.75,92.25,0,0,0,2,1,4,5,23,2,0,3,2,33,3,10,0,1,1,1,1,0,1,1,1,1,1,0,11874,8,10.142857142857142,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,8
408,0,2,345,3.88,1,10,4,7,22.5,100.0,11.73,88.27,0,0,0,2,1,4,0,0,0,0,0,2,9,6,0,0,1,1,1,1,0,1,1,1,1,0,0,2593,10,14.142857142857142,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,7
409,0,1,307,6.07,2,9,4,10,6.1,7.1,3.16,96.84,1,0,0,12,0,6,13,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,2030,9,25.6,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,5
410,0,2,466,5.18,3,11,12,10,21.5,15.8,6.37,93.63,0,0,0,3,1,7,16,2,4,1,0,2,9,3,0,0,1,1,1,1,1,1,1,1,1,1,1,3461,11,16.3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,10
411,0,3,749,5.58,0,11,3,3,14.1,100.0,6.35,93.65,0,0,0,0,0,8,0,13,0,0,0,0,9,3,14,0,1,1,1,1,0,0,1,1,1,1,0,5411,11,17.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,7
412,0,3,488,3.53,1,12,5,6,12.0,9.6,4.01,95.99,0,0,0,0,1,4,3,5,1,0,6,23,3,1,0,3,1,1,1,1,0,1,1,1,1,0,1,3536,12,14.666666666666666,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,8
413,0,7,982,3.2,0,12,2,2,31.9,100.0,4.91,95.09,0,0,0,7,0,8,8,0,3,0,6,13,0,58,0,0,1,1,1,1,0,1,1,1,1,0,0,7231,12,15.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,7
414,0,2,682,6.83,1,9,2,4,19.5,100.0,3.47,96.53,1,1,1,0,0,3,1,1,0,0,42,3,9,0,0,0,1,1,1,1,0,1,1,1,1,0,0,4567,9,10.75,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,7
415,0,1,193,4.01,0,9,3,7,33.3,100.0,9.89,90.11,0,0,0,0,1,19,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1340,9,14.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,3
416,0,1,339,7.06,3,9,4,6,33.0,100.0,6.52,93.48,0,0,0,0,1,20,17,0,0,0,10,0,0,0,5,3,1,1,0,1,0,1,1,1,1,1,1,2361,9,13.833333333333334,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,8
417,0,2,453,5.43,4,10,4,6,6.1,28.7,7.72,92.28,1,0,1,10,0,10,1,0,11,0,2,2,0,12,1,4,1,1,1,1,0,1,1,0,1,1,1,3626,10,15.166666666666666,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,8
418,0,2,568,6.8,5,9,5,4,15.1,21.5,9.45,90.55,0,0,0,0,1,4,19,6,0,0,0,1,0,27,0,0,1,1,1,1,0,1,1,1,1,0,0,4396,9,11.75,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,7
419,0,2,794,7.46,0,11,3,2,56.6,100.0,4.92,95.08,0,0,0,2,0,0,1,0,0,3,0,0,7,0,0,0,1,1,0,0,1,1,0,1,1,0,0,4822,11,11.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,5
420,0,1,607,13.92,0,8,4,5,29.1,100.0,10.02,89.98,0,0,0,1,0,0,1,0,0,0,0,3,0,23,0,0,1,1,1,0,0,1,1,1,1,1,0,4499,8,10.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,7
421,0,1,95,7.73,1,10,4,8,0.0,100.0,3.25,96.75,0,0,1,1,0,5,1,1,0,0,1,0,0,1,6,0,1,1,1,1,0,1,1,1,1,1,0,2499,10,14.25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,8
422,0,1,354,3.92,0,12,4,6,0.0,100.0,7.16,92.84,0,0,0,0,0,7,17,0,18,2,0,2,0,9,0,7,1,1,1,1,1,1,1,0,1,0,1,2531,12,19.333333333333332,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,8
423,0,5,134,2.84,0,11,2,5,33.3,0.0,18.55,81.45,0,0,0,0,1,6,8,4,0,2,9,27,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,4744,11,15.4,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,10
424,0,2,400,4.54,0,11,8,6,0.5,1.6,5.15,94.85,0,0,0,4,0,8,6,8,10,0,0,3,0,8,4,13,1,1,1,1,0,1,1,0,1,1,1,2937,11,11.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,8
425,0,2,664,6.78,0,11,2,5,13.5,100.0,7.26,92.74,1,1,0,0,0,2,2,0,0,7,0,2,28,2,9,5,1,1,1,1,1,1,1,1,1,1,1,4528,11,13.4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,10
426,0,4,1206,5.67,8,12,4,1,3.9,73.9,5.6,94.4,0,1,0,0,1,7,65,29,10,0,0,2,22,0,0,0,1,1,1,1,0,1,1,1,1,1,0,7588,12,12.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,8
427,0,3,1098,8.47,0,9,6,8,23.8,0.0,4.82,95.18,0,0,0,0,1,6,8,0,7,0,0,0,0,11,32,7,1,1,1,1,0,1,1,1,1,1,1,8207,9,15.625,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,9
428,0,2,102,3.75,0,9,7,7,15.5,87.3,11.29,88.71,0,0,0,0,1,5,4,5,0,0,0,2,3,2,9,0,1,1,1,1,0,0,1,1,1,1,0,2422,9,12.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,7
429,0,2,618,9.11,0,9,3,5,0.0,100.0,5.43,94.57,0,0,0,7,1,4,0,0,0,11,0,12,6,30,0,0,1,1,1,1,1,1,1,1,1,1,0,5888,9,15.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,9
430,0,4,1359,6.86,1,10,5,4,20.7,1.7,5.81,94.19,0,0,0,0,1,78,75,0,0,0,7,5,0,5,5,0,1,1,1,0,1,1,1,1,1,1,0,8872,10,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,8
431,0,4,703,3.57,0,11,4,5,30.1,100.0,4.08,95.92,0,0,1,0,1,11,1,0,0,0,11,0,20,18,23,0,1,1,1,1,0,1,0,1,1,1,0,4773,11,15.6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,7
432,0,1,269,5.99,1,9,4,7,36.0,100.0,8.43,91.57,0,0,0,0,1,9,11,0,0,0,0,3,1,0,3,10,1,1,0,1,0,1,1,1,1,1,1,2004,9,15.428571428571429,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,8
433,0,2,73,4.05,0,10,4,7,23.2,12.2,3.77,96.23,0,0,0,6,0,2,2,1,0,0,0,11,28,0,0,0,1,1,1,1,0,0,1,1,1,0,0,2620,10,13.714285714285714,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,6
434,0,1,252,5.52,4,11,9,8,11.5,28.1,4.1,95.9,0,0,0,11,0,13,3,13,14,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1847,11,12.5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,8
435,0,1,367,8.23,3,7,2,5,46.1,46.1,4.51,95.49,1,0,1,0,0,1,2,1,0,23,20,6,5,5,0,0,1,1,1,1,1,1,1,1,1,0,0,2652,7,10.6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,8
436,0,5,207,3.56,0,11,6,6,19.0,80.6,10.44,89.56,0,1,0,0,1,4,1,6,1,0,0,1,0,11,17,0,1,1,1,1,0,1,1,1,1,1,0,5957,11,14.333333333333334,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,8
437,0,1,489,11.29,1,8,3,5,10.2,100.0,9.91,90.09,1,1,0,1,1,3,19,8,0,0,0,7,0,0,10,7,1,1,1,0,0,1,1,1,1,1,1,3647,8,12.6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,8
438,0,1,50,6.53,0,10,7,5,15.8,100.0,13.79,86.21,1,0,0,0,0,1,1,0,0,0,0,5,0,4,0,0,1,1,1,1,0,1,1,1,1,1,0,2110,10,12.8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,8
439,0,5,1851,7.95,1,9,9,5,8.1,15.8,6.86,93.14,0,0,0,0,0,7,4,0,0,3,3,29,17,7,3,0,1,1,1,1,1,1,1,1,1,1,0,12843,9,11.6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,9
440,0,2,588,6.73,1,11,3,3,21.4,100.0,2.01,97.99,1,0,0,4,0,3,23,13,0,0,0,0,0,10,0,0,1,1,1,1,0,1,0,1,1,1,0,4352,11,14.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,7
441,0,2,1003,9.94,6,10,5,7,0.2,100.0,11.19,88.81,0,1,1,1,0,1,0,8,0,41,21,0,3,40,0,16,1,1,1,0,1,1,1,1,1,1,1,6422,10,11.428571428571429,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,9
442,0,1,330,6.81,0,9,3,4,8.3,100.0,14.02,85.98,0,0,0,0,0,2,1,14,0,0,3,4,0,19,7,0,1,1,1,1,0,1,1,1,1,1,1,2274,9,12.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,9
443,0,1,452,9.13,1,11,5,8,38.3,100.0,9.89,90.11,0,0,0,0,0,8,9,3,0,0,127,7,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,3056,11,11.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,7
444,0,2,464,5.68,0,9,2,5,21.1,0.0,7.48,92.52,1,0,1,5,0,21,30,8,8,0,0,2,7,21,5,0,1,1,1,1,0,1,1,1,1,1,1,3798,9,12.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,9
445,0,2,474,4.97,3,10,4,1,19.0,100.0,3.9,96.1,0,0,0,1,0,2,1,3,0,3,4,1,6,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3319,10,10.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,10
